Date,Alpha,R_squared,N_obs,Residual_Std,Beta_Mkt-RF,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,Beta_Sector_Return
2021-06-25,0.0010797266198340077,0.7959849917199012,126,0.01730026756126673,-2.0941579582710097,-0.703533303402715,-0.0776179629371977,-2.53089611838873,1.8099685616442953,3.8364550584688577
2021-06-28,0.0007562413992865938,0.7890101756254944,126,0.017598495907428426,-2.0587669512314197,-0.5945473102347942,-0.1676104253993122,-2.3876326667539787,1.7233578307872672,3.7559681292432474
2021-06-29,0.0006598340523429327,0.7917534091098858,126,0.017485142149969428,-2.0565229120625057,-0.6009911027306105,-0.17095377968849435,-2.413152099300789,1.7469104861764841,3.7508969299765145
2021-06-30,0.0005294153780689924,0.7894157031920496,126,0.01759030050151897,-2.0513656839766012,-0.5883821976499131,-0.16370458732010806,-2.390275309088242,1.7056021606733014,3.7490235129513714
2021-07-01,0.0004858250533870015,0.7897536979608051,126,0.017576152799192658,-2.0366270517800147,-0.5781548195704739,-0.17172601904482176,-2.3901844526457308,1.7203932156885426,3.7364036816950854
2021-07-02,0.00021878141628446516,0.7876406669862053,126,0.017578279021473363,-2.0130917645148387,-0.5776950376154826,-0.18458126000339314,-2.3560130300286595,1.6999516211903993,3.7088343272138156
2021-07-06,-0.0001132889693994841,0.7936053162076004,126,0.017318759213318838,-2.07306270663848,-0.5417964276921197,-0.1984474588350566,-2.3918791578895156,1.7319005055919068,3.730774193491683
2021-07-07,-0.0005694425702526872,0.7935343863044807,126,0.017305785856496596,-1.9538085246328718,-0.5729512105945651,-0.17334522521214257,-2.419314248720296,1.7869313803098827,3.68175643319142
2021-07-08,-0.0005264479809473047,0.7933856871030575,126,0.01733313298335904,-1.9444499395871973,-0.5645660840497709,-0.1915155013648628,-2.369352956056769,1.7797641423520858,3.6732085442325606
2021-07-09,-0.0007089851230932013,0.7963963914070933,126,0.0171754514003833,-1.898763633648342,-0.6007340184182077,-0.2742036969914362,-2.3452098062485205,1.8545093343728982,3.616622596873723
2021-07-12,-0.0008256562684718512,0.7897386694673175,126,0.017146277900522422,-1.9251216123647907,-0.5477635526839479,-0.31017768704739634,-2.257273612699723,1.8016459875186013,3.603761210545989
2021-07-13,-0.0005497337898674333,0.7766479667664468,126,0.017454315689460778,-1.9749051027154911,-0.5427023519412534,-0.27581901617812804,-2.242615448915094,1.732496051195991,3.653879273274704
2021-07-14,-0.00023236062506952308,0.7718490294366694,126,0.017362825869912123,-1.872363355930655,-0.5381989437973983,-0.2873645790685316,-2.2472780315074505,1.7309528199346407,3.5349092880108106
2021-07-15,-0.0001523090256282493,0.7691568004026649,126,0.01736650456031044,-1.897012888482184,-0.5402030010571823,-0.2857867370133204,-2.236585573219816,1.7463389180372502,3.5621822070841467
2021-07-16,2.094028970114079e-05,0.7672929486574489,126,0.017434031436573173,-1.9033500622858293,-0.5510588117722317,-0.2694989843763263,-2.248110183923634,1.7310055373664828,3.563971122595528
2021-07-19,0.0003014453588212453,0.7620270823434291,126,0.017629033054058683,-1.8668839163010278,-0.4359842812639676,-0.34338565111204844,-2.1172220723786404,1.5678689256844922,3.4562847589198658
2021-07-20,0.0005143696776806392,0.7598509065309438,126,0.017687071055522776,-1.9148570705615655,-0.3637346778481746,-0.38549745574315475,-2.0459070268729147,1.461480719344031,3.439606491407895
2021-07-21,0.0003032324875488939,0.7570820190714589,126,0.01778833157575263,-1.9478499031751604,-0.33470080118877665,-0.40202009896422214,-1.9840396297188607,1.3956194789021013,3.428271713251287
2021-07-22,7.469547424378145e-05,0.7530300214025898,126,0.01793458012862258,-1.9481359337196402,-0.256814600664117,-0.5049079811976145,-1.758933650390506,1.3248599052913346,3.4177607580889875
2021-07-23,9.342925870156052e-05,0.7539257344957604,126,0.01790396067166331,-1.965720358740398,-0.23668756667364588,-0.5348136091376089,-1.726894252020712,1.3693903171572344,3.43030933480025
2021-07-26,8.938489031697127e-05,0.7535395178991955,126,0.017920475030826343,-1.9840159743229222,-0.23647373484225503,-0.5326461290675669,-1.7544123686900357,1.3941955599682585,3.435681251365421
2021-07-27,-8.19973327114028e-05,0.7545714197737422,126,0.01781762052931062,-1.9876183401840788,-0.20404956258647888,-0.5097909818537932,-1.7284836292482186,1.2746890541099987,3.4228119434064044
2021-07-28,-9.743416902617454e-06,0.7542899502381458,126,0.0178440169387069,-1.9833143371545323,-0.20635927997108144,-0.503297401200353,-1.7314508169077842,1.2601288690595833,3.4127381735305553
2021-07-29,-0.0003946451331967235,0.7578584217830262,126,0.017694413111753654,-1.9112209212553375,-0.21937876173384502,-0.44115123916938803,-1.6927738259109664,1.0072210535619548,3.411931442859536
2021-07-30,-7.00301954598896e-05,0.7606856978874563,126,0.01766159916839949,-1.84168994058932,-0.3003769122801812,-0.3084857097446127,-1.7509699440582471,0.7208880180598004,3.4110725034180938
2021-08-02,0.0007959169709154334,0.7252823754882929,126,0.018795539242660596,-1.6131799870740031,-0.17133012969644434,-0.5040759440699242,-1.6385364433850322,0.8878537829635764,3.060328780960589
2021-08-03,0.0009525358319500939,0.7187956817507122,126,0.01887692688206801,-1.6482988005947972,-0.18381008398507653,-0.49928653669675715,-1.6636377088755119,0.9088707328533725,3.0768085239699374
2021-08-04,0.0009907437831676896,0.7162726496957306,126,0.018865548633225152,-1.6338445829987482,-0.19455464750833765,-0.46595452381828806,-1.6700617664394029,0.8063475142566967,3.081510584221368
2021-08-05,0.0011259706786477075,0.7137126163388738,126,0.018927359538208503,-1.59092685173025,-0.18564798516325945,-0.4637142840463564,-1.6542743584073007,0.6956701967644422,3.034058771193047
2021-08-06,0.0009126878033938442,0.7098605530008558,126,0.019055134373580213,-1.5478279465192595,-0.16833738132310674,-0.4979068977387181,-1.5552201643103871,0.6957631683227913,3.005554629448035
2021-08-09,0.0013821443881822293,0.7165077845577699,126,0.018860854684987674,-1.5722547115848597,-0.16724611759016278,-0.5165508778738588,-1.6221792099191692,0.854822747149845,3.0228147697498224
2021-08-10,0.0015910147350311809,0.7157881229299798,126,0.018901605129503,-1.5580790889220602,-0.1827100527502491,-0.49855904911088883,-1.6757043886501193,0.8562800471127093,3.0109926756787813
2021-08-11,0.0016209106983380273,0.7156584646659759,126,0.018893083498643073,-1.5362529254262773,-0.17327662940535338,-0.49601793610887873,-1.6758837319737154,0.8156321275756824,2.987454802215254
2021-08-12,0.0017980024177506819,0.712611137168197,126,0.018831755859944906,-1.4872622059469915,-0.19127265926269427,-0.4764051545484088,-1.6872634580617132,0.8036072328275012,2.9499820908961616
2021-08-13,0.0018695088879846907,0.7117119124107054,126,0.018882543150216778,-1.4881974356130723,-0.21075642417559035,-0.48262318881540467,-1.6988852692683094,0.8548080515409847,2.95660114355756
2021-08-16,0.0018970643311682805,0.7113246923977372,126,0.018895823184442793,-1.4819811899958917,-0.20819353372805507,-0.493139925138387,-1.6797580242582926,0.8566510533382449,2.950751108193718
2021-08-17,0.00191184288971012,0.713435398465029,126,0.0189022779613973,-1.4902607395399345,-0.2297864781134916,-0.4627431805596192,-1.7287953969544607,0.8477974130105658,2.9609973189965646
2021-08-18,0.0022096014252677844,0.713819579143401,126,0.018939922913750733,-1.4569138100105399,-0.265413101374004,-0.44378696498360615,-1.7907677105605642,0.8636413663243301,2.9152745932554964
2021-08-19,0.0023644441426490187,0.7163141675278335,126,0.01892289060952325,-1.5246126408593148,-0.27195751067268414,-0.42391711419053874,-1.7775169541777844,0.7957995622412872,2.969219996260954
2021-08-20,0.0023221685902733028,0.7162208290382248,126,0.01895174537425762,-1.5047302422448243,-0.25752902542646494,-0.4386068987765597,-1.6980396486194298,0.7106603166779882,2.957017771641839
2021-08-23,0.002272744347047218,0.7022625155152321,126,0.01897060025380059,-1.5140048008998943,-0.2638029627207487,-0.43378948998697314,-1.6983912180536904,0.7288273996515906,2.9551301472390907
2021-08-24,0.0019861151693277798,0.7036524228099957,126,0.01898411024287017,-1.5520770045888124,-0.21897139880229788,-0.4752639517454218,-1.6282595503569093,0.7512318344127193,2.966229345266685
2021-08-25,0.001359957075105926,0.7103933547572094,126,0.018535513089098433,-1.6087725755206905,-0.20463152772607118,-0.5827018688846205,-1.5093656576156425,0.7924284250524969,2.9588178043413285
2021-08-26,0.001299803223922041,0.696576761352236,126,0.018550720077885455,-1.6096476339444816,-0.19139152199125659,-0.5971231154135878,-1.4887961743271563,0.7973595970989245,2.950669347958208
2021-08-27,0.0016218848190823188,0.7056465152789599,126,0.018278370089438185,-1.7165690380778518,-0.08443696328246897,-0.6964235875191562,-1.3782665952907571,0.8078949519025742,2.996042509534915
2021-08-30,0.0014689951455854758,0.7058276621924211,126,0.018032212287818934,-1.8815593170764475,-0.07154432169821762,-0.7226850132330503,-1.3562891762193354,0.8197558292670581,3.043057621340796
2021-08-31,0.0016592655644893585,0.7044235032294638,126,0.0179855898267686,-1.914644252722247,-0.08859169063415012,-0.7178207537873943,-1.3609007542117033,0.8413599619560099,3.0602082677707263
2021-09-01,0.0012234647452181338,0.7067803507248257,126,0.017754627175617144,-1.8606370295938222,-0.14923687306152522,-0.7448570963253148,-1.4014219038657008,0.8384505796749449,3.0918868400032817
2021-09-02,0.0010315881974388803,0.701062247397458,126,0.01775988605665566,-1.8472634227425324,-0.15763595585975912,-0.7422627318380401,-1.408332991192581,0.8417432552935656,3.1040156019007337
2021-09-03,0.0009787202843853924,0.6978718603394006,126,0.01774910233272651,-1.7770467671891352,-0.1401502856954036,-0.7446235826607143,-1.3610242853274621,0.7911926946693075,3.065754418316913
2021-09-07,0.0013451003949123247,0.6977684465032932,126,0.017500623692424035,-1.9589413334631613,-0.06501532702834556,-0.6849839695978343,-1.2711538988171727,0.7244664700533068,3.187088308772122
2021-09-08,0.0008035096234572946,0.6372681998193572,126,0.016136990302531937,-1.6296546953546347,0.017545785686502058,-0.5153224039600628,-1.0688476164908327,0.280148395143337,2.7532132907455207
2021-09-09,0.0008353238882946725,0.6371053284377959,126,0.01613260091962136,-1.6222725382724168,0.018899719357324096,-0.5039009997618322,-1.071125152688375,0.2624435090542311,2.750289806103008
2021-09-10,0.0007281795170621942,0.62793088431055,126,0.016142229958027127,-1.6231008708315815,0.0171544924590519,-0.5095450235352705,-1.054270483009696,0.28196819836920783,2.7496531426897572
2021-09-13,0.0006032720476098092,0.62712021237131,126,0.016211453679757595,-1.5954853289535338,-0.002798042954429286,-0.5144331416712244,-1.0751796422405366,0.344490182081996,2.7473847240683416
2021-09-14,0.000769428647449613,0.6259498966304541,126,0.016207746530625153,-1.6283726852997757,-0.011826799441689045,-0.5374234630527317,-1.0839327282395608,0.4430435329625352,2.7838285645481617
2021-09-15,0.0009588591114624267,0.6242857465187395,126,0.01605867987724741,-1.5904390453428587,-0.0394227712200072,-0.564985892789466,-1.0950340092090625,0.5010405896130904,2.7365932079054165
2021-09-16,0.0009916128031400926,0.618687622597839,126,0.016076472809144524,-1.5544786235128625,-0.05819655463483739,-0.5570324938872228,-1.118173846404832,0.5194054004354339,2.7158813968633893
2021-09-17,0.0009956357973813382,0.5937771486070224,126,0.016102806742670502,-1.5469482755699306,-0.0864679671470488,-0.5271206184799422,-1.1363087611640206,0.5542258512664352,2.6764554603179453
2021-09-20,0.0011435944079364504,0.5993883946867049,126,0.015991404002018296,-1.556221792959467,-0.049210936469044064,-0.5492529039816823,-1.12133200490797,0.5283036950463205,2.6845721703000267
2021-09-21,0.0011707505739303064,0.6049093040875225,126,0.015990119676900033,-1.557060107428405,-0.054431166838174505,-0.5567786359577328,-1.1247944860147332,0.5461664011198688,2.684854668989245
2021-09-22,0.001200334079614472,0.604826562925364,126,0.015988715169066033,-1.5620190213433385,-0.06523373137967234,-0.5522490153236717,-1.1295511320108298,0.5385499049429975,2.6886252268161765
2021-09-23,0.0011410269214989109,0.5926718619531762,126,0.01601009171081872,-1.5560327333511266,-0.04740153672933013,-0.5540380600852538,-1.0952417504180136,0.4926828569494853,2.6666192963137263
2021-09-24,0.0009479923860389368,0.5911220811267266,126,0.016019578840954007,-1.5726482838447904,-0.05766766704141707,-0.5584350582339712,-1.0694676772434084,0.43083155849274646,2.664409902907606
2021-09-27,0.0012709611968872373,0.5861791242839767,126,0.016053322123272717,-1.4812685137433945,-0.0705051607060462,-0.5537584412047545,-1.0271776953576064,0.4677107405697999,2.6384414407681644
2021-09-28,0.0014039886137732502,0.5850799751928284,126,0.01609360208375276,-1.5374864129198653,-0.05532112346831969,-0.5318090963235317,-1.0434287754690954,0.4874007347314523,2.6767539078614275
2021-09-29,0.0013928682524957663,0.5817840811944475,126,0.016050668042038925,-1.5334943358187707,-0.11765047571998088,-0.556923364135412,-1.0869784721916258,0.6460889247493049,2.6445399119629087
2021-09-30,0.0013477408970809317,0.5686705909483791,126,0.016046170846190127,-1.538708293445849,-0.14395872555718686,-0.48178466752443083,-1.049565397827677,0.541807117097592,2.6525401747260173
2021-10-01,0.0015032026825057107,0.5721861047508923,126,0.015976876093292337,-1.4567951102878545,-0.1675765880956879,-0.43972367122031664,-1.0858452552183209,0.45128585705167745,2.601600456291533
2021-10-04,0.0014072880410769717,0.5621818215843848,126,0.015963894756912754,-1.4563554145606377,-0.16588554865595792,-0.41753762300148745,-1.1042214525294491,0.40882306786903716,2.5748667972325547
2021-10-05,0.0016748243365489813,0.5597794386317652,126,0.01601282185109788,-1.5873739334329873,-0.18555130453445082,-0.379423232883745,-1.1329506745091953,0.4496202195413796,2.659524390789465
2021-10-06,0.001809588914918325,0.5590925199704432,126,0.015919187331964887,-1.556078122405904,-0.2668011717301663,-0.32191350526272006,-1.1603972433396947,0.38663816517356225,2.649270176159617
2021-10-07,0.0017519081532786055,0.557855958047031,126,0.015907182210122408,-1.565960130002451,-0.2768130607315949,-0.3098443127977364,-1.1645474224784036,0.38331678557782584,2.655602504665456
2021-10-08,0.0017731508237995804,0.5606185664553891,126,0.015860164412247753,-1.5566687404001605,-0.3082098122719788,-0.291915789629066,-1.154664475608826,0.3639537075415684,2.65589294871817
2021-10-11,0.0015503894779314241,0.564903597114065,126,0.01565892969916862,-1.4896021034487803,-0.2736014351902835,-0.37633723639390315,-1.1813965326034486,0.5342692661604493,2.5776517904797
2021-10-12,0.0011915687587446605,0.5495125292232991,126,0.015105670855441372,-1.4103634357817232,-0.12164433649517975,-0.35467629858244243,-1.0128582513490905,0.38461683638837246,2.4549959052514874
2021-10-13,0.001225984770088856,0.5424728355502546,126,0.015062073700502733,-1.3388028003933332,-0.07843089749928021,-0.36405107764980965,-0.987409211302573,0.4146478185574988,2.3671258221499025
2021-10-14,0.001155971563513487,0.5419006519512541,126,0.01506754252563448,-1.3545962805895315,-0.07513808572710304,-0.3665494429212546,-0.9902643374676962,0.4441893887317087,2.372232314009732
2021-10-15,0.0012199122369621355,0.5424613413416244,126,0.015065848899393724,-1.341622916586903,-0.08281409394960573,-0.3612583676510077,-0.984055590529521,0.4344755140292824,2.374450128722204
2021-10-18,0.0013360803267189214,0.5409324159992506,126,0.015041253630774739,-1.35087184145965,-0.11666449517422234,-0.3425067312491809,-0.9945140568702351,0.438275816162772,2.384060970529334
2021-10-19,0.0012285610030322745,0.5525857415910316,126,0.01495730183858516,-1.3832255528980721,-0.11001672498496645,-0.30187270369949465,-0.9953610789462934,0.40556605418402436,2.449594547990365
2021-10-20,0.001151767482668972,0.5476682261013932,126,0.014914242727073965,-1.3666929803198058,-0.16381243706533516,-0.28403146973746285,-1.0226170603114566,0.4083606170511973,2.4277553487467536
2021-10-21,0.0014615720571077772,0.5439181497443637,126,0.014832220225492958,-1.3505242434991382,-0.08906162568161757,-0.33013137169937457,-0.9848093917807799,0.4351958548992337,2.375663187467088
2021-10-22,0.001464607610163761,0.5499509930719595,126,0.014831739791241529,-1.369457772605669,-0.08436617690182113,-0.3380521014304406,-0.9739810729828692,0.43438181267671727,2.3901485251799697
2021-10-25,0.0017353254641561263,0.5403287774818835,126,0.015006658756386897,-1.3768678866099362,-0.08529830682890882,-0.3312809271151691,-0.9891749718618367,0.47351979155859886,2.3861733059795336
2021-10-26,0.0024231032293241814,0.580685552180933,126,0.01577918036522369,-1.7138210940007614,-0.11366169404580806,-0.19261448469363082,-0.9918733960158683,0.23161995277955189,2.7758909262286666
2021-10-27,0.002472601724540096,0.5808689372307438,126,0.01575131724880331,-1.7112204915622096,-0.06823059658867012,-0.1809764771943742,-0.9606291459596384,0.16138222581405634,2.763792338756559
2021-10-28,0.0025408325525508348,0.5781662394334577,126,0.015741119438701563,-1.7042807877747916,-0.0735719378485557,-0.1557118695033713,-0.9312734180116901,0.08815234754053139,2.7632014893047954
2021-10-29,0.002500433317365926,0.577421730121738,126,0.015669964896144098,-1.5862382763320046,-0.015772826985430977,-0.20228946026238587,-0.9044565304085295,0.13619692454154644,2.6841079971407593
2021-11-01,0.002852875465045717,0.5622892829416355,126,0.015887675304984118,-1.529317925556523,0.10398678184639151,-0.2133315724979789,-0.7472374755507099,-0.04183358332360729,2.6297486603621656
2021-11-02,0.003038412189238486,0.5850779669020584,126,0.016095965680589287,-1.6367866930460897,0.19345528140101975,-0.25221484321914645,-0.7754096762583996,0.016685243061720978,2.7333296777615317
2021-11-03,0.0028895565819735307,0.5913903707428461,126,0.01609002716824994,-1.666283639905718,0.19068836374156606,-0.24339130686821364,-0.787906030570756,-0.01186197288258245,2.761260377985608
2021-11-04,0.002842402875673727,0.5946483007211489,126,0.016095141147739418,-1.6636391365700334,0.17154421463504016,-0.24190901136489318,-0.8099441188223423,0.006640340516381155,2.754619518883672
2021-11-05,0.002770347324186513,0.5911518107160181,126,0.01616426971080209,-1.6362318240388736,0.15143557616116626,-0.22599722644289827,-0.8632373625710854,0.05474724793913613,2.7214725756287175
2021-11-08,0.0028876112566370814,0.5706289209470554,126,0.01607069744781322,-1.6441785360882202,0.058040199939066006,-0.10647584461902254,-0.8632255092849472,-0.12225740961509357,2.692662197558846
2021-11-09,0.0028470538161220376,0.5819596327886075,126,0.016097229749260835,-1.7114023691283142,0.08613245598784486,-0.15331825963660117,-0.8534264125149051,-0.050948681825842,2.7387282035175797
2021-11-10,0.0020025024595544654,0.591023601519088,126,0.01721306389157419,-1.9355223683177925,0.009175571109687697,-0.14154405490104474,-0.9382756301213887,-0.03621269806996316,3.0482426062678636
2021-11-11,0.002505267401990632,0.5752575269054591,126,0.017559532015273837,-1.9911566454039433,0.07174136290021665,-0.041145275665702086,-0.7227468541930387,-0.27684869688998237,3.0798267830156485
2021-11-12,0.002511524964141767,0.5728920097551922,126,0.01754968807623252,-2.0123262348014195,0.0632623723009561,-0.032380938060697084,-0.7298400472825621,-0.2801524152292253,3.0762917042361693
2021-11-15,0.002572081253512837,0.5740101223935701,126,0.017563855200338513,-2.0988737307331804,0.07804246165872963,-0.02231393921262176,-0.7721337266186451,-0.2065867152937284,3.107103213128058
2021-11-16,0.0024519047730849597,0.5743192858575579,126,0.01761325944867879,-2.0935941646230933,0.09908441135789764,-0.029496054781072922,-0.7677519669602579,-0.23367095335245056,3.101970075397273
2021-11-17,0.002543616356956365,0.5771814458561323,126,0.017589553869848507,-2.085408098094752,0.0888280134368781,-0.022867472170097936,-0.7802533950595991,-0.24507552989271672,3.0842552109713504
2021-11-18,0.0024436735937147574,0.5800450528298806,126,0.01747637417913192,-2.1603941046165964,0.12373630023864281,-0.015301323223556706,-0.7235478147618669,-0.24323993516704617,3.111315958924022
2021-11-19,0.0023664011440250143,0.5755553969947756,126,0.017546975330968502,-2.137851388466321,0.13399632136686457,-0.026276882838660198,-0.7657289193144109,-0.21313974060665375,3.073689109584017
2021-11-22,0.0022970140593591096,0.5809066562021639,126,0.017389675156190675,-2.233246913801857,0.20416032644142967,-0.06123502246929313,-0.710127242816547,-0.2122316110685643,3.0947722995078197
2021-11-23,0.0026281330456291185,0.5801344668848847,126,0.017412788166400486,-2.329521627278763,0.1629362520388708,-0.08420255937770343,-0.7188572075067077,-0.031987717834074614,3.1577996078032085
2021-11-24,0.0024989905328935934,0.5855168374206738,126,0.01747360019136708,-2.3446640037279476,0.21494642946035672,-0.10504889767433062,-0.6825857579154083,-0.08664936901635895,3.175400941991805
2021-11-26,0.002432746197240744,0.5852249774588516,126,0.01746151711016038,-2.3450146426994647,0.20229085266977753,-0.10869762585163312,-0.6834755069483586,-0.08209509581558871,3.176506141747372
2021-11-29,0.0025422467249094256,0.5903583635604788,126,0.01745224942235271,-2.3493678399966047,0.18849086634087103,-0.0948923287583121,-0.6938492011327644,-0.11217355793060368,3.166623694690009
2021-11-30,0.002598835720941528,0.5912362593344088,126,0.01762437802960223,-2.3226938904136265,0.07563188457242637,-0.0734363375953373,-0.721335990878428,-0.12286224494319964,3.2121996847065253
2021-12-01,0.002743097463536643,0.5881591685137652,126,0.017574652421449764,-2.3145042208508286,0.06671163456184342,-0.10026989002176595,-0.7410347369009611,-0.03888032623919685,3.1999434276567396
2021-12-02,0.0029627472087209927,0.5905946744431696,126,0.017423625278966848,-2.289110398377861,0.04241372959319051,-0.07023093830778582,-0.7716732578751704,-0.057307538257164115,3.1638422922094227
2021-12-03,0.00248017351819488,0.5919211929733829,126,0.0172629636674893,-2.4097686359579633,0.0849388323000449,-0.10666861170215797,-0.7328722167804271,-0.009745757880709138,3.1846324873147083
2021-12-06,0.002320787753655912,0.6087517168706728,126,0.01733231700755945,-2.4184254263453977,0.07771244544908851,-0.08398367778882593,-0.7641994305859873,-0.07647845118284413,3.2149903592065563
2021-12-07,0.002432045332219014,0.6146181579877423,126,0.017207025511036696,-2.463806876092719,0.16291462846023302,-0.11850638218546727,-0.715224294998622,-0.10412323569702997,3.2331341515366177
2021-12-08,0.0024617376191299217,0.6191970534304232,126,0.01721551660185803,-2.449595163221874,0.1523405402348711,-0.12819045275801677,-0.7298265615059485,-0.08664737245329329,3.236676245759438
2021-12-09,0.002502197342116034,0.6185904326823983,126,0.017223434571118534,-2.448841158151458,0.17735191246687343,-0.1552461230755362,-0.7320817188825194,-0.03041312441036992,3.231444454536299
2021-12-10,0.002476907762434085,0.6331892331513221,126,0.01725498362219095,-2.445885637155876,0.24545565984712958,-0.18272152037295675,-0.7110652775226288,-0.06260934406196106,3.24500798188941
2021-12-13,0.0024719554538217654,0.6305222161558978,126,0.017318168929303837,-2.42460265033535,0.23756773609716075,-0.19300359964865055,-0.6709006506897575,-0.012447478086469066,3.2540332513410144
2021-12-14,0.002698598008192366,0.6388882536280154,126,0.0172684207160481,-2.3967762940865622,0.2678873075425334,-0.16634691233831433,-0.6396353275261075,-0.08657101870901185,3.210150799211622
2021-12-15,0.002756112027985678,0.6400063704316505,126,0.01725211971937826,-2.4077396420987887,0.2828917924682537,-0.17277981969408568,-0.6396043875865808,-0.08831283965965075,3.214899451533399
2021-12-16,0.002842905665763269,0.6391078632056032,126,0.017270809429303497,-2.3792008995913,0.2998763889553497,-0.22591336682231528,-0.6219806963723897,-0.044010727123823035,3.2057272720672305
2021-12-17,0.0029497035663115325,0.6494470448228111,126,0.01725512542067669,-2.4084267800065433,0.27488751722660315,-0.21798274579324628,-0.6471640052275522,-0.05319421811360914,3.2167712199864846
2021-12-20,0.002778031614219396,0.6484591598088905,126,0.01727525521222439,-2.4051163876482873,0.22152680857193513,-0.17021840650304015,-0.6476608672863009,-0.10288818218336027,3.2315949502079926
2021-12-21,0.002715336169661772,0.6527998765453183,126,0.01728665606640173,-2.3866496786701337,0.2190224763861236,-0.1700724108474153,-0.6313775800901211,-0.10237352412728429,3.251303799890744
2021-12-22,0.002511765181375505,0.6537311065038034,126,0.01719390174063059,-2.3508665505830635,0.2085097482519485,-0.1731862502650891,-0.6161169512673902,-0.09028609809066279,3.2197939547761307
2021-12-23,0.002404702485344439,0.6651694980427401,126,0.017226132379524473,-2.4243470397566846,0.1835050486868175,-0.19722588732117513,-0.5760476942272424,-0.07236417260454597,3.317001135520359
2021-12-27,0.0027785733285867953,0.6750310642030652,126,0.017170648233637432,-2.4580272230611864,0.11548595227345332,-0.15681446460090792,-0.6341818155714988,-0.10867350954328558,3.3705981786224744
2021-12-28,0.0027200384745310834,0.673461425542841,126,0.01721260199478542,-2.377335882140028,0.2104650174023326,-0.1293225951397312,-0.5078205401341753,-0.18489039039606103,3.3375312924265907
2021-12-29,0.002798856601108382,0.6757936665978921,126,0.017138783279840517,-2.3896801302467674,0.19564343721861244,-0.17471940945513992,-0.5263696133371627,-0.08678082967677558,3.3502509278274495
2021-12-30,0.0027589332260293756,0.6755194761065234,126,0.01714651425763355,-2.3921527315204827,0.18748862198766242,-0.17532614599785679,-0.5375950668382055,-0.07836313387879146,3.351628488065061
2021-12-31,0.002707488997411707,0.6761009708941607,126,0.017154014262276866,-2.3869190678739303,0.21002348111453917,-0.19090752796619415,-0.5079214612251293,-0.03758526633411807,3.3597301126364894
2022-01-03,0.002676247445230385,0.6770204715622536,126,0.017149998038166556,-2.3820924610600294,0.1495318804665493,-0.1892137347063323,-0.5262234930930187,-0.03864096282532836,3.375315427486639
2022-01-04,0.0032739142636004893,0.7157198858166347,126,0.017174091920362632,-2.648832821709239,-0.046352036180143164,-0.2586711428353728,-0.6952790042981845,0.1870155263358279,3.6391093482481276
2022-01-05,0.0032158427715900974,0.7171910222069803,126,0.017223493209720647,-2.6390720612488803,-0.00879045009122692,-0.32800560063805617,-0.6354083964428697,0.1894874983597068,3.6393071160312287
2022-01-06,0.0032715347039979996,0.724603083398824,126,0.01720980237465036,-2.656475645229813,-0.004017033557012328,-0.3475400757292333,-0.6408600881852293,0.21082635301290803,3.6510749999921446
2022-01-07,0.003124538045518738,0.725193548129978,126,0.017233979736502945,-2.682891578256958,-0.007567172340495976,-0.40650324616099165,-0.6270584479180847,0.2924497670627073,3.67006376471891
2022-01-10,0.003037114838184321,0.7291606872086426,126,0.01710815528048274,-2.6620471872793106,-0.06711973842422636,-0.43176975632188747,-0.6975508616133865,0.41681518314515165,3.638512777187392
2022-01-11,0.0034219198029600767,0.7139692616683933,126,0.017572061751116377,-2.621357766773945,-0.07597660749301549,-0.3988848935580809,-0.7046168376371907,0.3090440593380842,3.592446188721763
2022-01-12,0.003385148825954279,0.7124901480467712,126,0.017570425247499865,-2.6259009934531736,-0.04084327813548494,-0.40116221280079317,-0.617028096657959,0.2755257858166811,3.5931714342226844
2022-01-13,0.0034406924482221716,0.7120351853404119,126,0.01765736122367364,-2.646344054429674,-0.08482465883308865,-0.4085522578210112,-0.620796862112865,0.3149333305376202,3.6263263568758606
2022-01-14,0.0031402748666782892,0.7190615091926553,126,0.017756175279060715,-2.644283365499346,-0.18622706495716457,-0.4255456579984519,-0.6872052958986195,0.3658242512016038,3.669134953390926
2022-01-18,0.0033918560827702286,0.7140426770523953,126,0.017924911418239823,-2.6388413403813438,-0.22139156459173448,-0.4357217340790616,-0.7613234861774617,0.4424938222058653,3.6521610995697165
2022-01-19,0.003437505710769617,0.7148021790004411,126,0.017912826616993328,-2.6211574118659375,-0.21039523324248077,-0.4415592819162887,-0.7586238188454542,0.4569794977808306,3.649179454992786
2022-01-20,0.003623312873828443,0.7210784657451588,126,0.017794995627364304,-2.595367588344808,-0.20513378424451134,-0.4052326065958107,-0.7890590794936995,0.41917694695614177,3.640543260158403
2022-01-21,0.00405551284592639,0.7215314702520395,126,0.017770501578896272,-2.639012707642376,-0.36755441040778564,-0.4272200724360589,-0.8707163301154537,0.45540673842114354,3.658912376308512
2022-01-24,0.004247875452111993,0.7291032807281539,126,0.01771096639412316,-2.604992493504476,-0.34749859827412194,-0.43077464658335657,-0.8317605753075221,0.4246971548293559,3.6375410880933132
2022-01-25,0.0038221072616132774,0.7186439296318985,126,0.018048597246751424,-2.616464624032628,-0.5449306556858887,-0.4615880971816227,-0.9472441294111946,0.6222010475090234,3.6498316275930835
