Date,Alpha,R_squared,N_obs,Residual_Std,Beta_Mkt-RF,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,Beta_Sector_Return
2021-05-10,-0.00018911972512852338,0.7884871545534065,126,0.008536319042990972,0.10158558148274038,-0.11055728459253669,-0.47906446495425903,0.16223193198361696,1.168498520631807,1.039752266532716
2021-05-11,-0.00020015919648172704,0.7860942437028607,126,0.008537218237765052,0.08468410886172839,-0.10100240202201759,-0.476247640019457,0.168008575147372,1.157214061405286,1.0559765067318838
2021-05-12,-0.00017456951401728519,0.7876898814868072,126,0.008511482455796235,0.12593455564317052,-0.12938714090747636,-0.4784672173586483,0.15205109213588186,1.1865607493683996,1.0326105929991438
2021-05-13,-0.00010005610003427151,0.7914564599085951,126,0.008458139686616307,0.20040891363576763,-0.1564623070575577,-0.5624416670059454,0.15886530191302423,1.2670662850514156,0.9492696383107371
2021-05-14,-0.00015427020604008037,0.7971445673080404,126,0.008369202884333876,0.08103558106856429,-0.14087925234421306,-0.5263784721487292,0.17822061706656073,1.1779651791960668,1.0483576012163738
2021-05-17,-0.00014932468958958676,0.7946743855497909,126,0.008370340290088594,0.07495348904442523,-0.1472911425565274,-0.5244765996167343,0.17095683296040912,1.1832392390213107,1.0525599659540383
2021-05-18,-0.00022447793085624283,0.7955105778761367,126,0.008361982408156358,0.06924535292063905,-0.1435979685377315,-0.518320924830968,0.1786852859783997,1.1726342361977053,1.0623966162590175
2021-05-19,-0.00018569976983410065,0.7976517748033658,126,0.008331633538022153,0.103780264095165,-0.1451407523011029,-0.5249014574777229,0.18703850331222707,1.1848658157338914,1.0432311306216968
2021-05-20,-0.00020972869668448783,0.7971744424852225,126,0.008335277373952264,0.1255591844471735,-0.14764071421727643,-0.529144873255116,0.18833207105076388,1.197369372478573,1.0296737758770402
2021-05-21,-0.00026526759182512994,0.799480047928641,126,0.008321334112171275,0.1338934798315361,-0.1545797321354376,-0.5300087684235293,0.18673692231512262,1.2125963001197206,1.0270243752467185
2021-05-24,-0.0003421591253990467,0.800636734450489,126,0.008306160331745346,0.1634770235647628,-0.16706298825070115,-0.5351429947112694,0.17927696064118448,1.2410368840059014,1.012567810522047
2021-05-25,-0.0003681970879052948,0.8003949560666385,126,0.008324426728721834,0.17662279839896122,-0.17047225718699177,-0.5374324078578163,0.16711399170949762,1.2530351736077794,0.9983135646581587
2021-05-26,-0.0004529073992982195,0.7985724050293299,126,0.008349690877208866,0.16587994035180414,-0.1707716259641222,-0.5209585101553846,0.15668664739778493,1.2458846034568896,1.0114404501263525
2021-05-27,-0.00029139934815310565,0.8044037603894144,126,0.008138839486605527,0.19120297525289642,-0.13311266790824242,-0.5176213022531696,0.19105481228421414,1.1957885766079523,0.9939389063227602
2021-05-28,-0.00032422437087108137,0.8046332879196515,126,0.008140223595708361,0.17985790171117688,-0.12435405932452492,-0.5306082322015199,0.2046725470903945,1.1896177300682393,0.9946757145176804
2021-06-01,-0.00042978994090273016,0.8046274137225986,126,0.008139740628423443,0.19304213781251867,-0.12967640126235697,-0.5278572321693011,0.20044988847330006,1.2076986565512018,0.9890889820220103
2021-06-02,-0.00034547214674015116,0.8039268748554482,126,0.008153810168617603,0.19365397261674888,-0.11711459689374999,-0.534424117570227,0.20973744190800012,1.2016742328256496,0.9845970346970125
2021-06-03,-0.0003764663406211077,0.8010109608348359,126,0.008176953841736799,0.20308112784587928,-0.10758622891662763,-0.5464941259733849,0.22582211862932824,1.1871956937765193,0.971486658960663
2021-06-04,-0.00046429910771816907,0.8001422593112516,126,0.00812020426705234,0.17582165096829178,-0.10202851185979689,-0.5370700856738071,0.20572065148030788,1.1628021110573252,0.9809394575293431
2021-06-07,-0.0005134167712852057,0.8017869742537899,126,0.008120052981721654,0.1769448533570951,-0.09627004418729461,-0.5412469346579407,0.21061111734360138,1.1560863171610785,0.9752668949315746
2021-06-08,-0.00048460998977771855,0.8018494984115099,126,0.008118559056943687,0.1829430950043438,-0.09489723593554775,-0.5460427312360906,0.21057425823128828,1.1598327951052978,0.969229609108772
2021-06-09,-0.0003344331073070084,0.8078101720553847,126,0.007995753814159685,0.18268656565554764,-0.07190667292799796,-0.5465052898500367,0.21479608999783228,1.1704196716353095,0.9775532447267568
2021-06-10,-0.00048299549317531803,0.8098279029190609,126,0.00794104433931105,0.19413385132719846,-0.07824906421432924,-0.5345398144503757,0.21102051180159215,1.1789277152968927,0.9768401583919859
2021-06-11,-0.0006333550225445428,0.8056599362261976,126,0.008032175269768474,0.14660583772818592,-0.06152802779035266,-0.5100872957413256,0.2134746740221647,1.1768924642117367,1.0152585880658864
2021-06-14,-0.0006097898553571624,0.8033806308828456,126,0.00804369277213846,0.1305249549222215,-0.05457579561956824,-0.5059192395764536,0.21664785469767267,1.1661202569943834,1.0287802413487641
2021-06-15,-0.0006217439329705558,0.8071214252094325,126,0.00800948174304249,0.10467989608725886,-0.048680951246510104,-0.5184078573412525,0.26108521681852687,1.1511157716115612,1.0492998994340743
2021-06-16,-0.0005924074877342637,0.806644649656467,126,0.008018964262796115,0.09223942906233601,-0.04332489338381687,-0.5134223176478507,0.2672396955183123,1.1389417884704827,1.0575239908478569
2021-06-17,-0.00039692366165722075,0.8018821138551696,126,0.008114853337659262,-0.010251871389664324,0.0011780790160255128,-0.49997072640428486,0.2852750719094779,1.0521731121627511,1.1134841588026962
2021-06-18,-0.0005950785227471994,0.8091685203341821,126,0.0077417144328687055,-0.008455988893171562,-0.039156809282199806,-0.4734526031407681,0.22009767399269045,1.041100819131795,1.0913501879044296
2021-06-21,-0.0005174299315565426,0.8111602054950352,126,0.007711793842135967,-0.030014528696582665,-0.03846234628849951,-0.4687802145724777,0.2196918326866379,1.030033780675185,1.1067137988812341
2021-06-22,-0.00048565151232733824,0.8114063895761768,126,0.0077208418631638095,-0.013037117869826309,-0.04019527187358826,-0.46995704024519386,0.22134063192023412,1.0361285471207293,1.0991547121510956
2021-06-23,-0.0004039318665635331,0.8127883255268646,126,0.007680960278380788,-0.0018843246806424796,-0.03167668417824923,-0.48472469275677943,0.23271576814209172,1.0189841098313057,1.08118235185606
2021-06-24,-0.00048305772856957886,0.8151868215871624,126,0.0076188333704589615,0.016611892281076623,-0.011004464682743548,-0.5044055187875744,0.28367611636315515,0.9897756225909351,1.0640563772294551
2021-06-25,-0.0006971900360612981,0.8156908537403259,126,0.007532938951814026,0.06425821014980393,-0.04266891112604278,-0.48856981779141595,0.2820157880200943,0.9908063777762165,1.0364692714010622
2021-06-28,-0.0007323417029510499,0.8167267117863913,126,0.007507252596221981,0.06287636798737567,-0.04284385423338899,-0.49800127884103484,0.28641102215026537,0.9946121968542816,1.0362025747207169
2021-06-29,-0.0007642962624146874,0.8169258954855714,126,0.0075123414348255025,0.06205871551587783,-0.038703899628054386,-0.49600798255184975,0.2908655542835986,0.9873538131403679,1.0361051430827821
2021-06-30,-0.0008838984048912833,0.8197713741279485,126,0.007344041054152724,0.08452266777496242,-0.04576224794865856,-0.49046068377611807,0.23701784250147295,0.9811436060180447,1.0047591958056779
2021-07-01,-0.0008172499141494416,0.8198443589406215,126,0.007326567640344877,0.0922217725672071,-0.052128243274414565,-0.49161300947370823,0.2443340116419377,0.9806246567414936,0.999013613827627
2021-07-02,-0.0007776870331756427,0.8200520532550645,126,0.007315035797198297,0.09532949788768025,-0.049509200166028874,-0.49279457890738804,0.24046309634325402,0.9802850678122486,0.9951904354345038
2021-07-06,-0.0007177295612950643,0.8223731207214351,126,0.007296543624703347,0.11290928622512802,-0.058714135647586804,-0.49315047584888905,0.2458335892861746,0.9804328759615932,0.9866341316222815
2021-07-07,-0.000613883839911954,0.8190487692259236,126,0.007320109988493845,0.08605519286490193,-0.03936000995755995,-0.5070075232359286,0.274763796525619,0.9516056047367527,0.9950880111635615
2021-07-08,-0.0005999156754041609,0.8193222810770084,126,0.007330152891450556,0.0788000666483415,-0.03640693948749413,-0.5107320315700301,0.29346957344537483,0.9460329287218716,1.00076148991391
2021-07-09,-0.0006142814758264663,0.8137943126912346,126,0.007331405372951262,0.08056424927695305,-0.037477606049281145,-0.5079082960787996,0.29251120334955655,0.9452426256859803,1.001501420359337
2021-07-12,-0.0006275501446239731,0.8091165348808389,126,0.007325438392822008,0.10161728141545429,-0.02450667034489651,-0.5155982150350429,0.32199968770828136,0.9372033970718239,0.9807206790234466
2021-07-13,-0.0006259497296366115,0.8089405518475292,126,0.0073254092836451,0.10319833694089281,-0.025192498952019554,-0.5161120432147461,0.32153653961503514,0.9383189821545059,0.9796155605848171
2021-07-14,-0.0005374728095801774,0.809341290867712,126,0.0072615892846629735,0.079298160407061,-0.0288300046864238,-0.49537908961165456,0.2951941996635773,0.9374759365541526,0.9954023272668188
2021-07-15,-0.0005840673861679027,0.8126398051194323,126,0.007251620543357267,0.024460588543802453,-0.017715504117900543,-0.4969170291974412,0.33665968826174686,0.9184495365126865,1.0381501512858513
2021-07-16,-0.0005918571785912647,0.8120824577866383,126,0.007242718505453949,0.03211911994102623,0.0007100415053218484,-0.5032716340163053,0.36179532279706583,0.894431857916155,1.0246634285732796
2021-07-19,-0.0006127321283138749,0.8117467459445743,126,0.00724576674935694,0.03226954628525175,-0.00497292406408241,-0.4975187986806856,0.3527726969185335,0.9030517986633853,1.0285663797708373
2021-07-20,-0.0006723221521363256,0.8129709380759067,126,0.007280044730079054,0.08009268020464222,-0.037579958456839854,-0.4912329064980647,0.32986424922133484,0.9524826057132608,1.0101721824541579
2021-07-21,-0.0005010256078139771,0.8164575374911209,126,0.007271998938432283,0.15787913870433867,-0.05721065331754052,-0.5076652937562097,0.29763388314084827,1.0152360362822972,0.9676586697443001
2021-07-22,-0.0006228871072098748,0.8113617957248771,126,0.0072729951354692625,0.15002591928957343,-0.04591186605937399,-0.5203379559454826,0.31186286916830297,1.0158614331930718,0.9575547510655863
2021-07-23,-0.0007020755640989665,0.8103234931417609,126,0.007167378929791749,0.21184398600109716,-0.060415756955535305,-0.5135367620569996,0.2807238813610672,1.0139248039427937,0.9076241891149376
2021-07-26,-0.0008744697396954868,0.8182024593332053,126,0.007005731272421389,0.187057435461501,-0.07737328657334813,-0.4842191043819969,0.2952458118473833,0.9622011667794996,0.9398146966292562
2021-07-27,-0.0009348161224966487,0.8162832198723845,126,0.00696674217853827,0.163741841786662,-0.064739049571738,-0.467232915645596,0.30135620869312213,0.9128655445064711,0.9539414026939066
2021-07-28,-0.0008789488631082631,0.820898623039747,126,0.006902726661233064,0.17755555282240604,-0.05982454928816259,-0.49815135154817736,0.32589608842125706,0.9665218452865816,0.9436340096674819
2021-07-29,-0.0008580827851783453,0.8215033151258855,126,0.00690059209195778,0.15275138129816107,-0.05634548207651403,-0.4973552427643589,0.3237664633835358,0.9817696915801206,0.9591319700820048
2021-07-30,-0.0007769138444409943,0.8301841051821052,126,0.006605288191271357,0.3119498147156814,-0.14104283195832334,-0.43342968994058173,0.2569308022111416,0.7894598163643272,0.8632838993554525
2021-08-02,-0.000651459916212108,0.824826868278003,126,0.006555705532071729,0.27391860746909497,-0.14364597140630095,-0.4234789217710422,0.21831196616362145,0.8108385487350163,0.8751568238557915
2021-08-03,-0.0006148438129133585,0.8238395774624903,126,0.006549146429051934,0.2698862270154758,-0.12689323328384883,-0.4243495292228747,0.24097136302208896,0.7680466160311354,0.8810587984156112
2021-08-04,-0.0006068171290538032,0.8242264031071314,126,0.006553605706734977,0.2612767734148037,-0.1270290195595343,-0.438368699792004,0.24320565042313239,0.8339314828016271,0.884563542776321
2021-08-05,-0.0005977523099500136,0.8239562946826089,126,0.0065520969944318835,0.2660217301711435,-0.1274403317622015,-0.4392606929386444,0.24176930634954846,0.8392446316587847,0.8809019619040176
2021-08-06,-0.0006532306591158997,0.8267287741890548,126,0.006433988059073958,0.29762564349073783,-0.14098949470251254,-0.4687551184205985,0.23100988707865505,0.9033424727825854,0.8405878787824167
2021-08-09,-0.0005704095294005562,0.8277606513842832,126,0.006416441020714742,0.34834643103666973,-0.1494871415857466,-0.4886270859784574,0.22148266599251062,0.9460559159158812,0.8002066543409354
2021-08-10,-0.0003875091897575587,0.8294769932053202,126,0.006384479518699522,0.35161938690545463,-0.14982653341594077,-0.48976100533231093,0.1817066947258639,0.9925177501537479,0.7962729580608595
2021-08-11,-0.00037889545402958863,0.829201110347806,126,0.006385790551396889,0.3589338285616405,-0.15215077640928454,-0.4922218199717774,0.181004037406097,1.0025848798821588,0.7908118675510447
2021-08-12,-0.00036272395980945665,0.828992119000457,126,0.006386869856555794,0.3568483179048284,-0.15222138287489992,-0.4900952838859254,0.18159695611166676,1.0021814580344808,0.793071330769576
2021-08-13,-0.00016849496783150801,0.8312018168489963,126,0.006386543741754438,0.2981685715521254,-0.16296952105028512,-0.47225116097699515,0.15106184641612821,1.0144653509810242,0.8424821571625278
2021-08-16,-0.00020503679364947797,0.8297011481922083,126,0.006414817913982779,0.30805605926925556,-0.16321531157519287,-0.47111783957042636,0.1416449391366347,1.0163969688833085,0.8335756461834953
2021-08-17,-0.00015403210508598323,0.8291666882204151,126,0.006410412169414994,0.27659135932764256,-0.16320993312625892,-0.44964879936705104,0.14459753898470332,0.9875881515584299,0.8615142933152439
2021-08-18,-8.270045499401578e-05,0.8289121976408975,126,0.0063832649662903945,0.31234605142517774,-0.18041985913651865,-0.44873409789970453,0.13384429363068107,0.9873028657822347,0.8342870910993603
2021-08-19,-0.00010949341228701052,0.8319949089202608,126,0.006390012869076811,0.32156825171986636,-0.18723165860439223,-0.45199370958162555,0.13797939119807634,0.9992153478319332,0.8318728943450213
2021-08-20,-0.00017477710266325776,0.8308264048576252,126,0.006412348542240752,0.38984177797955427,-0.224770032711954,-0.4538346362515133,0.09871088700046056,1.0382185029077735,0.7835023511196267
2021-08-23,-0.00015679890379949627,0.8260603766776032,126,0.006407243031370155,0.38023581458157957,-0.2183336825676296,-0.4505033923848667,0.10531573687986241,1.0331475247275912,0.7878819625239094
2021-08-24,-0.00021226784457748188,0.8268802330390549,126,0.00639968646471547,0.37162185379509316,-0.20858863903135783,-0.4602956997667337,0.11392530253183986,1.046028190483501,0.7898426188064726
2021-08-25,-7.96900939693361e-05,0.8335682352131932,126,0.006272045478248955,0.25745575515503194,-0.1874195578774132,-0.391783550764219,0.08034720430750573,0.9956577741987334,0.8919792306067486
2021-08-26,-0.00013717897838043218,0.8249513197947483,126,0.006298564152160331,0.2422900720217025,-0.17731009300243247,-0.39647596149717934,0.09395571663505908,0.9934822786950384,0.9014782855119906
2021-08-27,-9.318744945866256e-05,0.8256935972388577,126,0.006290957178760003,0.21804060419049004,-0.16323048302236973,-0.4016215401643581,0.10316993397043328,0.9896798602235972,0.9147230925834069
2021-08-30,-0.00018814293868197164,0.8241931319623101,126,0.006011607997939348,0.19055548513081316,-0.15678986986765828,-0.4363362528227044,0.12304159660662627,1.004718382238453,0.8798265849118634
2021-08-31,-8.227370105180743e-05,0.8218884995831797,126,0.006089496672473454,0.21249217371184437,-0.15378814630372495,-0.4741814356497655,0.15087625723059964,1.0492298501736688,0.8584092246990569
2021-09-01,-0.0001395456169844783,0.8188180842582539,126,0.006072918383956513,0.2575758202519062,-0.1668524460352077,-0.4894956801323852,0.14730758643139719,1.0559717875999053,0.83271422768746
2021-09-02,-0.00017217460766081683,0.8175012743783854,126,0.006058151980803914,0.2924680548651377,-0.15793070624966346,-0.5083074330825097,0.15484718011292317,1.051578237490587,0.8135501417725656
2021-09-03,-0.00013158172702431897,0.8245781139028241,126,0.005934098921388787,0.4194879599371981,-0.1699406030440282,-0.5449147096616791,0.18930080278555278,1.0949207340199631,0.745395550739071
2021-09-07,3.99982623458528e-06,0.8160640963078654,126,0.005841367934590129,0.4145460141216426,-0.13939106212341107,-0.5320824395978834,0.22721270336337507,1.0637813798375526,0.7352354940542952
2021-09-08,0.0001691177536695494,0.794693887559718,126,0.005997477998783009,0.3286885536055986,-0.15468248525867823,-0.49900721688414607,0.16921171829954937,1.0926992081822218,0.7924629058539125
2021-09-09,8.462446992049959e-05,0.7902089085828892,126,0.006065598613981146,0.3039962175648047,-0.14869081882411916,-0.48673922630870897,0.158528870596352,1.075755822678751,0.8149306233679241
2021-09-10,0.00012509478128467006,0.7890792305400599,126,0.006063754451904319,0.29562368638489184,-0.14426735731577453,-0.48351846035305523,0.15308750583110353,1.0647761853308788,0.823301680461408
2021-09-13,-3.1083883484270877e-05,0.7843044965635038,126,0.0062881331054725,0.3569372794969897,-0.17346533998329153,-0.499111854784517,0.13149581563588728,1.1387613365251592,0.7976800269685481
2021-09-14,-6.979318572757206e-05,0.78068117498712,126,0.006269828276091597,0.3252093891057765,-0.17127369207233106,-0.4761996951600855,0.12271060020990904,1.1095889773717689,0.8197476029790522
2021-09-15,-0.00014090295130885833,0.77848475569158,126,0.006300677843277558,0.3724395726919464,-0.18365783272737565,-0.47834332805883095,0.11213216262483172,1.1261409182643374,0.7909152117375879
2021-09-16,-0.00013459432920185483,0.7781879982190282,126,0.0062991622100465,0.3790252163439148,-0.17167825383224783,-0.4878927695604484,0.12806748973566467,1.116591203798774,0.7799990313435565
2021-09-17,-8.750301617580945e-05,0.7654520460889682,126,0.006294736564179476,0.3687694672661471,-0.1785704204019961,-0.47636684206572405,0.12067794358812382,1.110329035124137,0.7819679350407639
2021-09-20,-4.977767720363733e-05,0.7686339533295751,126,0.006305193959346926,0.3641822649538231,-0.17182592276689282,-0.4751252083985713,0.1219728229772589,1.0993244820276575,0.7791890694906618
2021-09-21,-8.186954497550487e-05,0.7659473245744084,126,0.006312346330466883,0.3940309417526815,-0.181407867045011,-0.47864614648473375,0.11701673163567246,1.1013805683560525,0.7670727657290921
2021-09-22,-3.9863701132921694e-05,0.7642084386367054,126,0.0063264515743992325,0.3960178273304298,-0.1792503249327034,-0.4814171865080979,0.11753704345453794,1.0966613060983814,0.7643003101938826
2021-09-23,1.4851434018949006e-05,0.7633115426787164,126,0.006304870449517718,0.38170625197365926,-0.19607446527574296,-0.45686783851248713,0.11129847815096461,1.0769487168028258,0.7742851913573487
2021-09-24,-1.6667046673921396e-05,0.762581265000254,126,0.0063174700028818965,0.38539976945286647,-0.18475018620100972,-0.4733705253357916,0.13225214836361465,1.0804213499535305,0.7642021831572469
2021-09-27,0.00010563952211905593,0.7927810052639539,126,0.0059004752056380245,0.27185361439490063,-0.15191247881718165,-0.43779313743912596,0.15524290635060223,1.0915745119960625,0.8995290908893636
2021-09-28,0.00013194137080017898,0.7937521160347558,126,0.005907085224184597,0.2479821604967772,-0.13912016827271917,-0.4277470921031836,0.15179847678926778,1.0887396414300388,0.9147101764389078
2021-09-29,0.00011203019551610845,0.7995119731044382,126,0.005885212663912394,0.23687435331696924,-0.16315627261202897,-0.4340460650412423,0.13512456599945533,1.140690592449502,0.9188484905308185
2021-09-30,0.00016753813309341027,0.7958992696323242,126,0.005900277682829171,0.2427000531222091,-0.1554273714195943,-0.4450129350809131,0.1475273961532511,1.1514658805295788,0.914758281489821
2021-10-01,0.00023265145775921623,0.7994472223060667,126,0.0058596729256146125,0.17064716103572902,-0.1550745126448493,-0.39686217544854646,0.12163628873079743,1.090233758708786,0.982538673495444
2021-10-04,0.00017969237440167694,0.7899389866427234,126,0.005933539369513907,0.2060854047424141,-0.15851157244250755,-0.41200437317102956,0.14701115767857678,1.0672894399417314,0.9503010078030761
2021-10-05,8.375296402486914e-05,0.800210186361312,126,0.005875464120436942,0.16670443459496054,-0.13983271310614503,-0.41685870687130905,0.15401766665616473,1.0769151744749892,0.9841339306492232
2021-10-06,4.616202175118699e-05,0.8032338221244212,126,0.005833485503038401,0.2087181132675318,-0.11844847671571773,-0.451431846927372,0.16707699652176045,1.1086304037220227,0.9470613225548796
2021-10-07,2.934928493132866e-05,0.8009455998168883,126,0.0058256365551383835,0.23306730747632312,-0.13316311151502863,-0.445646385055858,0.16747571078989487,1.0969113145894602,0.9283473211782707
2021-10-08,-3.6745259765696286e-05,0.8004194821350981,126,0.005790960976179663,0.20689622795041768,-0.12718551066707295,-0.44020919384479396,0.15583562532676537,1.094373662506198,0.939210276655322
2021-10-11,-1.4119293860496854e-05,0.7994295441967971,126,0.005780117110040435,0.22331390708232307,-0.1293750219504065,-0.43553806333189604,0.16494971798727676,1.0700360653809495,0.9273666620506991
2021-10-12,-0.00010191077471033709,0.8018314013713836,126,0.005668762342016774,0.1815323770306723,-0.08566415408856802,-0.4208263902492201,0.20775375438874938,1.0283766537902612,0.9501310619235352
2021-10-13,-4.598859386754136e-05,0.801946840753923,126,0.005632789758206211,0.17834042063918554,-0.07171602627220941,-0.42453786970130036,0.2110833057336441,1.0434956864331264,0.946025456067675
2021-10-14,-9.662671749044579e-05,0.7971715138442879,126,0.005656910288089725,0.1697890092219238,-0.07090843979330731,-0.42672499489327126,0.20960698329839578,1.0672101434751853,0.9490144954734303
2021-10-15,-9.353111365683448e-05,0.8008644117201449,126,0.005658075164239449,0.1777853695284439,-0.06549912385692895,-0.4323903685294118,0.21934714830024968,1.0686504339339944,0.9353343320381624
2021-10-18,-0.00018362670330111916,0.8072998283778043,126,0.005569676279863154,0.18659837384304317,-0.04979441539884231,-0.4400103023778362,0.22286438308122364,1.0557308642992949,0.9347116929281003
2021-10-19,-0.00010245140020723241,0.8084307047737964,126,0.005544642876498904,0.2223321869428111,-0.06167922952721534,-0.46356868154863173,0.23450454822559041,1.0702517236924605,0.9021574272298001
2021-10-20,-2.5095310328560852e-05,0.8124083371908054,126,0.0055133763264524835,0.23430838428682638,-0.04331953455522054,-0.47514312165225414,0.24118413186341744,1.0801938355524734,0.8993981531350874
2021-10-21,8.520608470249697e-06,0.8100986022601256,126,0.00552596508856826,0.2587308878962722,-0.04877822876261376,-0.47973991171305963,0.24157854915719382,1.091443845240097,0.8810220091299921
2021-10-22,-4.129796116206176e-05,0.8090039063301843,126,0.005502142087605041,0.27419364797859436,-0.05832225228846204,-0.4953594601438378,0.24132919535988695,1.1179122359633937,0.8600097384167469
2021-10-25,-5.443891889228385e-05,0.8089808168112803,126,0.005507195899136922,0.28005348692869114,-0.05782518555087944,-0.49935275570070625,0.24029866792637988,1.1189850352208877,0.856187709403628
2021-10-26,-6.937297688481333e-05,0.8091144697902665,126,0.00550393763256994,0.2822553058687812,-0.05905658288642672,-0.5030711432888391,0.2380027562155162,1.1261198952151068,0.8544621476721792
2021-10-27,-0.0001231666997513263,0.8116376313218359,126,0.005462587249728159,0.2234120101996181,-0.05960334869080042,-0.4911105309703357,0.226501625898109,1.1385829681636892,0.9051250949708773
2021-10-28,-0.00015922085252580707,0.8123965174407238,126,0.005453489871417528,0.204265129839714,-0.053911246346812186,-0.4995669220660813,0.21018270953743545,1.1722352739121142,0.9177672698385135
2021-10-29,-5.2426251647602444e-05,0.8059905817963564,126,0.0055879876174804565,0.27018921001080676,-0.027647424503226492,-0.538521268080995,0.23610004033730864,1.1915494527067425,0.8775673679388926
2021-11-01,-0.00022874540637663686,0.7951086467751809,126,0.005788336598176714,0.2628328428813064,-0.08464888625274852,-0.5341023427795576,0.1546552816845947,1.2886599389992206,0.8819532220614146
2021-11-02,-8.378300547876965e-05,0.7949518372592956,126,0.00560605835614945,0.3203595471745201,-0.10970480390802131,-0.5128958166317008,0.17676004881581125,1.2612879274162754,0.8206602342000204
2021-11-03,-0.0001483592399275066,0.7932288497277487,126,0.005634373905482196,0.33374011527642183,-0.11427785302619571,-0.5048791499727718,0.1711245712179554,1.2397100025620063,0.8083587713761479
2021-11-04,-8.300585071505963e-05,0.7893164598102141,126,0.005678629431212471,0.3408121471729367,-0.0791782476773624,-0.5111337540206822,0.2049052189296614,1.2080038735716814,0.8055757465282207
2021-11-05,-0.00011184684364848497,0.7776038937292212,126,0.005835364582252256,0.4842604018433311,-0.12822085788293078,-0.5467976027843958,0.1671763633607782,1.3056684757968464,0.685157779014375
2021-11-08,-0.00010078949647312195,0.764920197066175,126,0.005884202706000844,0.6146800100195089,-0.18511709492715375,-0.5432977630136123,0.1876535220283681,1.2380903012367555,0.5693906507863269
2021-11-09,-0.00011278027968839743,0.762880390384401,126,0.005904951273332686,0.6356417683792065,-0.17594995739284147,-0.5695966502402893,0.19971552148809535,1.2657068408916663,0.5462906767449971
2021-11-10,-0.00016145499942279046,0.7548702263351973,126,0.00588859225955643,0.6581340065398437,-0.14888947654854548,-0.5914034932854957,0.23114154066405712,1.2746196119894881,0.5451031097118629
2021-11-11,-0.00019032367553217808,0.7579450921477746,126,0.0058782980438652176,0.6636512717455143,-0.16037252197113053,-0.5994600461481705,0.21069122615000763,1.2931452656005251,0.5356140827184422
2021-11-12,-0.000195784834871531,0.7532299244031155,126,0.00587906945819231,0.6782878681701897,-0.16157064266799806,-0.6039988012843576,0.21221669268122514,1.2962762417673748,0.5281826065827024
2021-11-15,-0.0001452187166009354,0.7553908963682201,126,0.005862434831459985,0.6865495495023873,-0.15751771491140285,-0.6125981458382573,0.21350759005382014,1.314951891057011,0.5169082176461481
2021-11-16,-0.0001726314274948214,0.7526608000319693,126,0.005868271786995893,0.6808512521423582,-0.15241497849757912,-0.6119875990430027,0.21388024835026687,1.3080942638335182,0.5219095972944301
2021-11-17,-0.00016688284386080904,0.7526838014521551,126,0.00587095090368322,0.6749674232408698,-0.1493817387757202,-0.6084014976077774,0.21649031077262695,1.2982420165336532,0.5285900637369506
2021-11-18,-4.8777758307458775e-05,0.7393140465968562,126,0.00600086630492793,0.7200453541760028,-0.15436089825698998,-0.6446931654808068,0.24627311077085987,1.3431490156518113,0.48007064592520987
2021-11-19,4.900378968784733e-05,0.726509222787954,126,0.006224501555836191,0.6033148546472222,-0.1313122493232717,-0.5857086726261301,0.2827190629011147,1.2543090054425474,0.5883814569435132
2021-11-22,0.0001046753527713052,0.7232894682271211,126,0.006277976917054291,0.5273684583833849,-0.09195681261804431,-0.5805286863910717,0.31856640021328586,1.2118668274293336,0.6577813830080949
2021-11-23,0.00022611671846844777,0.7244322031414898,126,0.006262970498284015,0.5531318377877464,-0.10492899243259518,-0.6037648223270154,0.3241098545057699,1.267035790616767,0.627991966890941
2021-11-24,0.00019808572898303203,0.7245568565255452,126,0.0062605868143977995,0.5554754610704069,-0.11120962871499206,-0.6032880660542809,0.3244288446144315,1.2629380378540103,0.626413429843614
2021-11-26,0.00023824855963671608,0.7230346638159475,126,0.006241471416333138,0.5920678277464962,-0.10537712561503129,-0.6085574840263893,0.33459962195606485,1.2631345809782444,0.5947813549542184
2021-11-29,0.00022027581577080489,0.7392668684773206,126,0.006237891646208215,0.5726394243165056,-0.09930118570414993,-0.5934057631470512,0.3302359308435,1.2493303896770551,0.6237007921542002
2021-11-30,0.00017856636693634178,0.7446583470757084,126,0.0062338709390369115,0.6030739712431679,-0.10925970268194966,-0.6107383270204254,0.3276443902332237,1.2697526564996648,0.5934995197932703
2021-12-01,0.0004428989855955382,0.7082319923329818,126,0.006809020301146728,0.04652511767222105,0.054494038672491085,-0.6489689842018022,0.26125332281599417,1.4739073587854796,0.9526893276097804
2021-12-02,0.0004899797336274369,0.7067327619415935,126,0.006795807117474564,0.060176519873153554,0.047653426603062043,-0.650647772859922,0.26106532784907266,1.4791156441163982,0.9381764752842853
2021-12-03,0.00043408659692125795,0.7012051845148295,126,0.006823323169905697,0.029806499386849455,0.048795105066873234,-0.6646186874512867,0.2628530210617497,1.5024341241357977,0.9556247431062018
2021-12-06,0.00036509565036688986,0.700634735426823,126,0.006862469449552619,-0.032946259289817814,0.06834916707219177,-0.634681331084176,0.2406926767624193,1.4510507827941534,1.0161034328378613
2021-12-07,0.00037283122727793536,0.7052319354707186,126,0.006870097700320414,-0.00972025155511358,0.057758398793212345,-0.6397749434992637,0.237392196378967,1.4724983287647553,1.0048708662278019
